path	emotion	database	name
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sheep_sad.wav	sadness	tess	OAF_sheep_sad.wav
./datasets/cremad/AudioWAV/1031_ITH_NEU_XX.wav	neutral	cremad	1031_ITH_NEU_XX.wav
./datasets/cremad/AudioWAV/1086_TAI_HAP_XX.wav	happy	cremad	1086_TAI_HAP_XX.wav
./datasets/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-01-01-20.wav	happy	ravdess	03-01-03-01-01-01-20.wav
./datasets/cremad/AudioWAV/1042_TAI_SAD_XX.wav	sadness	cremad	1042_TAI_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M40N22.wav	neutral	shemo	M40N22.wav
./datasets/ravdess-emotional-speech-audio/Actor_24/03-01-04-02-02-01-24.wav	sadness	ravdess	03-01-04-02-02-01-24.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M44S04.wav	sadness	shemo	M44S04.wav
./datasets/cremad/AudioWAV/1065_IEO_ANG_HI.wav	anger	cremad	1065_IEO_ANG_HI.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F24H04.wav	happy	shemo	F24H04.wav
./datasets/cremad/AudioWAV/1040_ITS_NEU_XX.wav	neutral	cremad	1040_ITS_NEU_XX.wav
./datasets/cremad/AudioWAV/1033_TAI_ANG_XX.wav	anger	cremad	1033_TAI_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M13H01.wav	happy	shemo	M13H01.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_pass_happy.wav	happy	tess	OAF_pass_happy.wav
./datasets/cremad/AudioWAV/1048_TSI_SAD_XX.wav	sadness	cremad	1048_TSI_SAD_XX.wav
./datasets/cremad/AudioWAV/1043_IWW_NEU_XX.wav	neutral	cremad	1043_IWW_NEU_XX.wav
./datasets/cremad/AudioWAV/1005_TAI_HAP_XX.wav	happy	cremad	1005_TAI_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M20A01.wav	anger	shemo	M20A01.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_happy/YAF_neat_happy.wav	happy	tess	YAF_neat_happy.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_chair_neutral.wav	neutral	tess	YAF_chair_neutral.wav
./datasets/cremad/AudioWAV/1086_TAI_SAD_XX.wav	sadness	cremad	1086_TAI_SAD_XX.wav
./datasets/cremad/AudioWAV/1037_IEO_ANG_HI.wav	anger	cremad	1037_IEO_ANG_HI.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_pad_neutral.wav	neutral	tess	OAF_pad_neutral.wav
./datasets/cremad/AudioWAV/1086_IWL_HAP_XX.wav	happy	cremad	1086_IWL_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F07H02.wav	happy	shemo	F07H02.wav
./datasets/cremad/AudioWAV/1009_TAI_SAD_XX.wav	sadness	cremad	1009_TAI_SAD_XX.wav
./datasets/cremad/AudioWAV/1017_IWW_HAP_XX.wav	happy	cremad	1017_IWW_HAP_XX.wav
./datasets/cremad/AudioWAV/1012_MTI_ANG_XX.wav	anger	cremad	1012_MTI_ANG_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_angry/YAF_numb_angry.wav	anger	tess	YAF_numb_angry.wav
./datasets/cremad/AudioWAV/1083_DFA_ANG_XX.wav	anger	cremad	1083_DFA_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M03S02.wav	sadness	shemo	M03S02.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F17S07.wav	sadness	shemo	F17S07.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F07A53.wav	anger	shemo	F07A53.wav
./datasets/cremad/AudioWAV/1026_WSI_SAD_XX.wav	sadness	cremad	1026_WSI_SAD_XX.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/08a01Wc.wav	anger	emodb	08a01Wc.wav
./datasets/ravdess-emotional-speech-audio/Actor_04/03-01-05-01-02-02-04.wav	anger	ravdess	03-01-05-01-02-02-04.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_keen_neutral.wav	neutral	tess	YAF_keen_neutral.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_rat_sad.wav	sadness	tess	OAF_rat_sad.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_angry/YAF_five_angry.wav	anger	tess	YAF_five_angry.wav
./datasets/cremad/AudioWAV/1031_IEO_HAP_LO.wav	happy	cremad	1031_IEO_HAP_LO.wav
./datasets/cremad/AudioWAV/1030_IWW_ANG_XX.wav	anger	cremad	1030_IWW_ANG_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_dab_sad.wav	sadness	tess	OAF_dab_sad.wav
./datasets/cremad/AudioWAV/1054_TIE_SAD_XX.wav	sadness	cremad	1054_TIE_SAD_XX.wav
./datasets/cremad/AudioWAV/1012_MTI_NEU_XX.wav	neutral	cremad	1012_MTI_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M04N46.wav	neutral	shemo	M04N46.wav
./datasets/cremad/AudioWAV/1063_IWL_SAD_XX.wav	sadness	cremad	1063_IWL_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F23N12.wav	neutral	shemo	F23N12.wav
./datasets/cremad/AudioWAV/1019_TIE_NEU_XX.wav	neutral	cremad	1019_TIE_NEU_XX.wav
./datasets/cremad/AudioWAV/1038_WSI_SAD_XX.wav	sadness	cremad	1038_WSI_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F22N04.wav	neutral	shemo	F22N04.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_such_sad.wav	sadness	tess	OAF_such_sad.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/08a07Fd.wav	happy	emodb	08a07Fd.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M41H05.wav	happy	shemo	M41H05.wav
./datasets/cremad/AudioWAV/1053_IEO_ANG_MD.wav	anger	cremad	1053_IEO_ANG_MD.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M07H02.wav	happy	shemo	M07H02.wav
./datasets/cremad/AudioWAV/1068_TSI_NEU_XX.wav	neutral	cremad	1068_TSI_NEU_XX.wav
./datasets/ravdess-emotional-speech-audio/Actor_03/03-01-04-02-01-01-03.wav	sadness	ravdess	03-01-04-02-01-01-03.wav
./datasets/savee-database/AudioData/JK/h11.wav	happy	savee	h11.wav
./datasets/cremad/AudioWAV/1090_IWL_NEU_XX.wav	neutral	cremad	1090_IWL_NEU_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tip_sad.wav	sadness	tess	OAF_tip_sad.wav
./datasets/cremad/AudioWAV/1051_TAI_ANG_XX.wav	anger	cremad	1051_TAI_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M14N05.wav	neutral	shemo	M14N05.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M22N30.wav	neutral	shemo	M22N30.wav
./datasets/ravdess-emotional-speech-audio/Actor_14/03-01-01-01-01-02-14.wav	neutral	ravdess	03-01-01-01-01-02-14.wav
./datasets/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-02-02-16.wav	sadness	ravdess	03-01-04-01-02-02-16.wav
./datasets/ravdess-emotional-speech-audio/Actor_11/03-01-03-01-02-01-11.wav	happy	ravdess	03-01-03-01-02-01-11.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M24N04.wav	neutral	shemo	M24N04.wav
./datasets/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-02-02-16.wav	happy	ravdess	03-01-03-02-02-02-16.wav
./datasets/cremad/AudioWAV/1057_IOM_ANG_XX.wav	anger	cremad	1057_IOM_ANG_XX.wav
./datasets/cremad/AudioWAV/1077_TAI_HAP_XX.wav	happy	cremad	1077_TAI_HAP_XX.wav
./datasets/cremad/AudioWAV/1090_IOM_ANG_XX.wav	anger	cremad	1090_IOM_ANG_XX.wav
./datasets/cremad/AudioWAV/1024_IEO_ANG_LO.wav	anger	cremad	1024_IEO_ANG_LO.wav
./datasets/cremad/AudioWAV/1041_MTI_HAP_XX.wav	happy	cremad	1041_MTI_HAP_XX.wav
./datasets/cremad/AudioWAV/1032_IOM_ANG_XX.wav	anger	cremad	1032_IOM_ANG_XX.wav
./datasets/cremad/AudioWAV/1019_IEO_HAP_HI.wav	happy	cremad	1019_IEO_HAP_HI.wav
./datasets/cremad/AudioWAV/1081_IEO_HAP_HI.wav	happy	cremad	1081_IEO_HAP_HI.wav
./datasets/cremad/AudioWAV/1067_TAI_ANG_XX.wav	anger	cremad	1067_TAI_ANG_XX.wav
./datasets/cremad/AudioWAV/1083_MTI_NEU_XX.wav	neutral	cremad	1083_MTI_NEU_XX.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/03b10Wc.wav	anger	emodb	03b10Wc.wav
./datasets/cremad/AudioWAV/1015_ITH_NEU_XX.wav	neutral	cremad	1015_ITH_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F19N10.wav	neutral	shemo	F19N10.wav
./datasets/cremad/AudioWAV/1079_TIE_NEU_XX.wav	neutral	cremad	1079_TIE_NEU_XX.wav
./datasets/cremad/AudioWAV/1013_IWW_NEU_XX.wav	neutral	cremad	1013_IWW_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F01H04.wav	happy	shemo	F01H04.wav
./datasets/cremad/AudioWAV/1019_IOM_ANG_XX.wav	anger	cremad	1019_IOM_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M46N08.wav	neutral	shemo	M46N08.wav
./datasets/cremad/AudioWAV/1054_IWL_HAP_XX.wav	happy	cremad	1054_IWL_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F13A21.wav	anger	shemo	F13A21.wav
./datasets/cremad/AudioWAV/1008_MTI_SAD_XX.wav	sadness	cremad	1008_MTI_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F20N05.wav	neutral	shemo	F20N05.wav
./datasets/cremad/AudioWAV/1086_TSI_NEU_XX.wav	neutral	cremad	1086_TSI_NEU_XX.wav
./datasets/ravdess-emotional-speech-audio/Actor_18/03-01-01-01-02-01-18.wav	neutral	ravdess	03-01-01-01-02-01-18.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/12a02Wc.wav	anger	emodb	12a02Wc.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_bar_neutral.wav	neutral	tess	YAF_bar_neutral.wav
./datasets/savee-database/AudioData/KL/h13.wav	happy	savee	h13.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sour_sad.wav	sadness	tess	OAF_sour_sad.wav
./datasets/cremad/AudioWAV/1075_TSI_SAD_XX.wav	sadness	cremad	1075_TSI_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F21S16.wav	sadness	shemo	F21S16.wav
./datasets/cremad/AudioWAV/1062_MTI_HAP_XX.wav	happy	cremad	1062_MTI_HAP_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_angry/OAF_team_angry.wav	anger	tess	OAF_team_angry.wav
./datasets/cremad/AudioWAV/1075_TSI_HAP_XX.wav	happy	cremad	1075_TSI_HAP_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_angry/OAF_keg_angry.wav	anger	tess	OAF_keg_angry.wav
./datasets/cremad/AudioWAV/1034_DFA_NEU_XX.wav	neutral	cremad	1034_DFA_NEU_XX.wav
./datasets/cremad/AudioWAV/1048_ITS_NEU_XX.wav	neutral	cremad	1048_ITS_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F07A55.wav	anger	shemo	F07A55.wav
./datasets/cremad/AudioWAV/1070_TAI_NEU_XX.wav	neutral	cremad	1070_TAI_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M47A16.wav	anger	shemo	M47A16.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M08S01.wav	sadness	shemo	M08S01.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_perch_sad.wav	sadness	tess	OAF_perch_sad.wav
./datasets/cremad/AudioWAV/1072_MTI_HAP_XX.wav	happy	cremad	1072_MTI_HAP_XX.wav
./datasets/cremad/AudioWAV/1016_IEO_SAD_LO.wav	sadness	cremad	1016_IEO_SAD_LO.wav
./datasets/cremad/AudioWAV/1004_IEO_SAD_HI.wav	sadness	cremad	1004_IEO_SAD_HI.wav
./datasets/cremad/AudioWAV/1064_IEO_SAD_MD.wav	sadness	cremad	1064_IEO_SAD_MD.wav
./datasets/cremad/AudioWAV/1055_TAI_NEU_XX.wav	neutral	cremad	1055_TAI_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F28A25.wav	anger	shemo	F28A25.wav
./datasets/cremad/AudioWAV/1026_TAI_ANG_XX.wav	anger	cremad	1026_TAI_ANG_XX.wav
./datasets/savee-database/AudioData/DC/n11.wav	neutral	savee	n11.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/14b10Wc.wav	anger	emodb	14b10Wc.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M12N32.wav	neutral	shemo	M12N32.wav
./datasets/cremad/AudioWAV/1072_IOM_NEU_XX.wav	neutral	cremad	1072_IOM_NEU_XX.wav
./datasets/cremad/AudioWAV/1060_IWW_NEU_XX.wav	neutral	cremad	1060_IWW_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M28A41.wav	anger	shemo	M28A41.wav
./datasets/cremad/AudioWAV/1007_IWW_HAP_XX.wav	happy	cremad	1007_IWW_HAP_XX.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/16b03Nb.wav	neutral	emodb	16b03Nb.wav
./datasets/cremad/AudioWAV/1033_WSI_HAP_XX.wav	happy	cremad	1033_WSI_HAP_XX.wav
./datasets/cremad/AudioWAV/1034_ITS_NEU_XX.wav	neutral	cremad	1034_ITS_NEU_XX.wav
./datasets/cremad/AudioWAV/1077_ITH_SAD_XX.wav	sadness	cremad	1077_ITH_SAD_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_live_sad.wav	sadness	tess	OAF_live_sad.wav
./datasets/ravdess-emotional-speech-audio/Actor_07/03-01-05-01-01-01-07.wav	anger	ravdess	03-01-05-01-01-01-07.wav
./datasets/cremad/AudioWAV/1090_IEO_ANG_HI.wav	anger	cremad	1090_IEO_ANG_HI.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M54A01.wav	anger	shemo	M54A01.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M28A40.wav	anger	shemo	M28A40.wav
./datasets/cremad/AudioWAV/1058_IEO_SAD_HI.wav	sadness	cremad	1058_IEO_SAD_HI.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_burn_happy.wav	happy	tess	OAF_burn_happy.wav
./datasets/cremad/AudioWAV/1078_IWL_SAD_XX.wav	sadness	cremad	1078_IWL_SAD_XX.wav
./datasets/cremad/AudioWAV/1016_IWW_SAD_XX.wav	sadness	cremad	1016_IWW_SAD_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_angry/YAF_lore_angry.wav	anger	tess	YAF_lore_angry.wav
./datasets/cremad/AudioWAV/1014_IOM_ANG_XX.wav	anger	cremad	1014_IOM_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M17N01.wav	neutral	shemo	M17N01.wav
./datasets/cremad/AudioWAV/1038_IWW_SAD_XX.wav	sadness	cremad	1038_IWW_SAD_XX.wav
./datasets/cremad/AudioWAV/1026_IWL_HAP_XX.wav	happy	cremad	1026_IWL_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F20N10.wav	neutral	shemo	F20N10.wav
./datasets/savee-database/AudioData/JK/n12.wav	neutral	savee	n12.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_name_happy.wav	happy	tess	OAF_name_happy.wav
./datasets/cremad/AudioWAV/1073_IWW_ANG_XX.wav	anger	cremad	1073_IWW_ANG_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_angry/OAF_love_angry.wav	anger	tess	OAF_love_angry.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F05N56.wav	neutral	shemo	F05N56.wav
./datasets/cremad/AudioWAV/1003_IEO_SAD_LO.wav	sadness	cremad	1003_IEO_SAD_LO.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M34A02.wav	anger	shemo	M34A02.wav
./datasets/cremad/AudioWAV/1012_IEO_HAP_MD.wav	happy	cremad	1012_IEO_HAP_MD.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_happy/YAF_room_happy.wav	happy	tess	YAF_room_happy.wav
./datasets/cremad/AudioWAV/1015_TSI_ANG_XX.wav	anger	cremad	1015_TSI_ANG_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_moon_sad.wav	sadness	tess	OAF_moon_sad.wav
./datasets/cremad/AudioWAV/1016_TAI_HAP_XX.wav	happy	cremad	1016_TAI_HAP_XX.wav
./datasets/cremad/AudioWAV/1072_IEO_SAD_HI.wav	sadness	cremad	1072_IEO_SAD_HI.wav
./datasets/cremad/AudioWAV/1030_IEO_HAP_LO.wav	happy	cremad	1030_IEO_HAP_LO.wav
./datasets/cremad/AudioWAV/1018_IEO_HAP_LO.wav	happy	cremad	1018_IEO_HAP_LO.wav
./datasets/cremad/AudioWAV/1050_WSI_ANG_XX.wav	anger	cremad	1050_WSI_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F07A45.wav	anger	shemo	F07A45.wav
./datasets/cremad/AudioWAV/1016_TIE_NEU_XX.wav	neutral	cremad	1016_TIE_NEU_XX.wav
./datasets/cremad/AudioWAV/1041_WSI_ANG_XX.wav	anger	cremad	1041_WSI_ANG_XX.wav
./datasets/cremad/AudioWAV/1022_TIE_ANG_XX.wav	anger	cremad	1022_TIE_ANG_XX.wav
./datasets/cremad/AudioWAV/1046_IEO_HAP_HI.wav	happy	cremad	1046_IEO_HAP_HI.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M25N16.wav	neutral	shemo	M25N16.wav
./datasets/cremad/AudioWAV/1072_IEO_ANG_HI.wav	anger	cremad	1072_IEO_ANG_HI.wav
./datasets/cremad/AudioWAV/1002_IOM_ANG_XX.wav	anger	cremad	1002_IOM_ANG_XX.wav
./datasets/cremad/AudioWAV/1090_TIE_HAP_XX.wav	happy	cremad	1090_TIE_HAP_XX.wav
./datasets/cremad/AudioWAV/1010_IWL_SAD_XX.wav	sadness	cremad	1010_IWL_SAD_XX.wav
./datasets/cremad/AudioWAV/1002_ITH_ANG_XX.wav	anger	cremad	1002_ITH_ANG_XX.wav
./datasets/cremad/AudioWAV/1086_DFA_ANG_XX.wav	anger	cremad	1086_DFA_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M12A20.wav	anger	shemo	M12A20.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_angry/YAF_size_angry.wav	anger	tess	YAF_size_angry.wav
./datasets/savee-database/AudioData/JE/sa05.wav	sadness	savee	sa05.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M04N02.wav	neutral	shemo	M04N02.wav
./datasets/cremad/AudioWAV/1067_TIE_HAP_XX.wav	happy	cremad	1067_TIE_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F22A04.wav	anger	shemo	F22A04.wav
./datasets/cremad/AudioWAV/1009_WSI_SAD_XX.wav	sadness	cremad	1009_WSI_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F09A03.wav	anger	shemo	F09A03.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F07A12.wav	anger	shemo	F07A12.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M03A04.wav	anger	shemo	M03A04.wav
./datasets/cremad/AudioWAV/1025_DFA_ANG_XX.wav	anger	cremad	1025_DFA_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F05N10.wav	neutral	shemo	F05N10.wav
./datasets/cremad/AudioWAV/1065_DFA_ANG_XX.wav	anger	cremad	1065_DFA_ANG_XX.wav
./datasets/savee-database/AudioData/JE/h10.wav	happy	savee	h10.wav
./datasets/cremad/AudioWAV/1052_ITS_NEU_XX.wav	neutral	cremad	1052_ITS_NEU_XX.wav
./datasets/cremad/AudioWAV/1031_IWW_NEU_XX.wav	neutral	cremad	1031_IWW_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F03H01.wav	happy	shemo	F03H01.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_haze_sad.wav	sadness	tess	OAF_haze_sad.wav
./datasets/cremad/AudioWAV/1043_IWL_SAD_XX.wav	sadness	cremad	1043_IWL_SAD_XX.wav
./datasets/cremad/AudioWAV/1054_IWL_SAD_XX.wav	sadness	cremad	1054_IWL_SAD_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_week_happy.wav	happy	tess	OAF_week_happy.wav
./datasets/cremad/AudioWAV/1081_TIE_NEU_XX.wav	neutral	cremad	1081_TIE_NEU_XX.wav
./datasets/cremad/AudioWAV/1062_ITS_ANG_XX.wav	anger	cremad	1062_ITS_ANG_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_puff_neutral.wav	neutral	tess	YAF_puff_neutral.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F24A40.wav	anger	shemo	F24A40.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_came_neutral.wav	neutral	tess	OAF_came_neutral.wav
./datasets/cremad/AudioWAV/1041_ITS_HAP_XX.wav	happy	cremad	1041_ITS_HAP_XX.wav
./datasets/cremad/AudioWAV/1088_TIE_NEU_XX.wav	neutral	cremad	1088_TIE_NEU_XX.wav
./datasets/cremad/AudioWAV/1016_DFA_HAP_XX.wav	happy	cremad	1016_DFA_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M25A54.wav	anger	shemo	M25A54.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_happy/YAF_juice_happy.wav	happy	tess	YAF_juice_happy.wav
./datasets/ravdess-emotional-speech-audio/Actor_24/03-01-03-02-01-01-24.wav	happy	ravdess	03-01-03-02-01-01-24.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M16A28.wav	anger	shemo	M16A28.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_angry/OAF_mop_angry.wav	anger	tess	OAF_mop_angry.wav
./datasets/cremad/AudioWAV/1005_IWL_NEU_XX.wav	neutral	cremad	1005_IWL_NEU_XX.wav
./datasets/cremad/AudioWAV/1021_IEO_HAP_MD.wav	happy	cremad	1021_IEO_HAP_MD.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M05N13.wav	neutral	shemo	M05N13.wav
./datasets/cremad/AudioWAV/1047_WSI_HAP_XX.wav	happy	cremad	1047_WSI_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F03N01.wav	neutral	shemo	F03N01.wav
./datasets/ravdess-emotional-speech-audio/Actor_15/03-01-04-01-02-02-15.wav	sadness	ravdess	03-01-04-01-02-02-15.wav
./datasets/cremad/AudioWAV/1030_ITS_SAD_XX.wav	sadness	cremad	1030_ITS_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M03S08.wav	sadness	shemo	M03S08.wav
./datasets/savee-database/AudioData/JE/n23.wav	neutral	savee	n23.wav
./datasets/cremad/AudioWAV/1013_TAI_NEU_XX.wav	neutral	cremad	1013_TAI_NEU_XX.wav
./datasets/cremad/AudioWAV/1026_IEO_HAP_MD.wav	happy	cremad	1026_IEO_HAP_MD.wav
./datasets/cremad/AudioWAV/1042_IWW_HAP_XX.wav	happy	cremad	1042_IWW_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M04N24.wav	neutral	shemo	M04N24.wav
./datasets/cremad/AudioWAV/1085_TIE_SAD_XX.wav	sadness	cremad	1085_TIE_SAD_XX.wav
./datasets/cremad/AudioWAV/1054_ITS_ANG_XX.wav	anger	cremad	1054_ITS_ANG_XX.wav
./datasets/cremad/AudioWAV/1034_TAI_HAP_XX.wav	happy	cremad	1034_TAI_HAP_XX.wav
./datasets/cremad/AudioWAV/1057_ITH_ANG_XX.wav	anger	cremad	1057_ITH_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F24A46.wav	anger	shemo	F24A46.wav
./datasets/cremad/AudioWAV/1010_IWW_HAP_XX.wav	happy	cremad	1010_IWW_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M26A02.wav	anger	shemo	M26A02.wav
./datasets/savee-database/AudioData/KL/n21.wav	neutral	savee	n21.wav
./datasets/cremad/AudioWAV/1012_TAI_SAD_XX.wav	sadness	cremad	1012_TAI_SAD_XX.wav
./datasets/cremad/AudioWAV/1080_IEO_HAP_LO.wav	happy	cremad	1080_IEO_HAP_LO.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M25A08.wav	anger	shemo	M25A08.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M12S13.wav	sadness	shemo	M12S13.wav
./datasets/cremad/AudioWAV/1001_TSI_SAD_XX.wav	sadness	cremad	1001_TSI_SAD_XX.wav
./datasets/cremad/AudioWAV/1072_IWW_NEU_XX.wav	neutral	cremad	1072_IWW_NEU_XX.wav
./datasets/cremad/AudioWAV/1060_IEO_NEU_XX.wav	neutral	cremad	1060_IEO_NEU_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_angry/YAF_rough_angry.wav	anger	tess	YAF_rough_angry.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/11a01Wc.wav	anger	emodb	11a01Wc.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_pike_neutral.wav	neutral	tess	OAF_pike_neutral.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F05N34.wav	neutral	shemo	F05N34.wav
./datasets/ravdess-emotional-speech-audio/Actor_15/03-01-05-01-01-02-15.wav	anger	ravdess	03-01-05-01-01-02-15.wav
./datasets/cremad/AudioWAV/1055_IWL_ANG_XX.wav	anger	cremad	1055_IWL_ANG_XX.wav
./datasets/cremad/AudioWAV/1010_DFA_SAD_XX.wav	sadness	cremad	1010_DFA_SAD_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_soup_sad.wav	sadness	tess	OAF_soup_sad.wav
